line_id,species,lambda_obs,sigma_lambda_obs,chi2,n_components
Fe V_1557.6467,Fe V,1557.3134052793262,0.0011742278817578411,165676.8579174398,1
Fe V_1563.7745,Fe V,1563.6480166312201,0.0009361736135744303,1356.143246413269,1
Fe V_1569.9810,Fe V,1569.8862563198268,0.0003564953453741723,144957.1036096886,1
Fe V_1571.9100,Fe V,1572.136299629543,0.0010683683262555626,10575.594402496574,1
Fe V_1576.2143,Fe V,1576.1817393973215,0.0013356631375542722,776.1184017753235,1
Fe V_1582.7979,Fe V,1583.0210432684592,0.0014598895521370243,5265.946354204804,1
Fe V_1583.9544,Fe V,1584.3774361342016,0.023782399788064398,235.80783298565484,1
Fe V_1584.5342,Fe V,1584.3336452309616,0.006348935329790132,320.81739696468685,1
Fe V_1585.6560,Fe V,1585.3878464019099,0.0008550027586265089,47757.15034513072,1
Fe V_1588.1970,Fe V,1588.4197197079748,0.0007811587494005817,123988.23634405168,1
Fe V_1588.9028,Fe V,1588.8271915924965,0.008054099851794177,8969.703163090213,1
Fe V_1589.0110,Fe V,1589.2355744016352,0.013146772864069248,8617.149319645028,1
Fe V_1589.3908,Fe V,1589.9851999999998,0.03369745146459512,23480.43793354288,1
Fe V_1589.9376,Fe V,1589.696942881595,0.00086642053714704,119828.59171564512,1
Fe V_1593.7032,Fe V,1593.529917794657,0.0005678902092301114,85023.25194594718,1
Fe V_1596.3679,Fe V,1596.678444093514,0.005722192574309012,1259.8168566516156,1
Fe V_1598.8240,Fe V,1598.4614869404818,0.0019457299207850847,39605.13039036202,1
Fe V_1599.8400,Fe V,1599.3466176162453,363.0818863728207,16026.804904862922,1
Fe V_1606.6786,Fe V,1606.0820001359696,7088258.675870862,89808.60943537115,1
Fe V_1607.8330,Fe V,1608.1619937747546,0.0016922959486354342,43030.36946394119,1
Fe V_1614.1888,Fe V,1614.1699768446758,0.0008151130613468615,2398.8377173151994,1
Fe V_1617.0400,Fe V,1616.536614476706,0.002243727653918111,66330.24363811089,1
Fe V_1618.0580,Fe V,1617.7541566374155,0.0009437421189001846,56963.830998839505,1
Fe V_1618.3790,Fe V,1618.8933678078429,0.004197931245433575,101970.03240312406,1
Fe V_1620.0873,Fe V,1620.1865910931758,0.0005931580167703248,76681.31328474374,1
Fe V_1624.2550,Fe V,1624.3788489807068,0.0009906768772356825,1586.076735125775,1
Fe V_1630.8433,Fe V,1630.3777569901656,0.0030752134557867454,57314.72050417459,1
Fe V_1639.7918,Fe V,1639.3074331623761,0.0029067654648765205,31263.52382071586,1
Fe V_1643.4256,Fe V,1643.283839344727,0.0017156229923304895,574.2958742162759,1
Fe V_1645.7430,Fe V,1645.8352717181795,0.002214055272200384,411.82102743047164,1
Fe V_1648.7400,Fe V,1648.6716665818756,0.0007582771395696046,47768.10041237349,1
Fe V_1651.9301,Fe V,1652.3906683351906,0.0024403879734130685,2461.7367750143576,1
Fe V_1652.5280,Fe V,1652.4504912240848,0.0010963747342205166,2649.037891686169,1
Fe V_1654.7456,Fe V,1654.7832892803754,0.001424823440856791,902.2773403272497,1
Fe V_1659.8940,Fe V,1660.286800700714,0.0009567096515545842,35264.25575464542,1
Fe V_1660.5473,Fe V,1659.9508000000003,0.12082266129332968,32398.646205018184,1
Fe V_1661.0490,Fe V,1660.7316645567084,0.00838849550532746,46469.31513035004,1
Fe V_1662.7380,Fe V,1662.5558079783043,0.0015754901389608675,1575.8219030473988,1
Fe V_1668.9250,Fe V,1669.0362462599194,0.0014654261040828846,883.872669790431,1
Fe V_1676.4380,Fe V,1676.3004491780305,0.0008756937309608303,28565.952736046267,1
