line_id,species,lambda0_ang,lambda_obs,sigma_lambda_obs,depth,width,continuum_c0,continuum_c1,chi2_local,reduced_chi2_local,asymmetry,snr,window_contam,flags,n_components,q_cm1,lambda0_unc_ang
line_0261,Fe V,1463.065,1463.1793518778723,0.003652502580478049,-0.15406877289941034,0.3760644493653431,0.8854447775046171,0.5597427534229796,1693.6494232935238,11.29099615529016,-1.5338419270195929,22.627821449244113,0.15561316305244122,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1941,0.004
line_0262,Fe V,1464.2202,,,,,,,,,,,,FIT_FAILED,0,851,0.004
line_0263,Fe V,1464.685,,,,,,,,,,,,FIT_FAILED,0,2232,0.004
line_0264,Fe V,1464.873,1465.0308385461303,0.003624566986965964,-0.16219383402492227,0.31575231854825997,1.799119779418252,-1.1523272287624475,502.5039710604694,3.3500264737364627,1.4315421917446958,10.990112584422347,0.06324362274234469,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,1886,0.004
line_0265,Fe V,1466.6498,1466.772027218426,0.0029296133478268886,-0.23189506430777085,0.1041331279684073,0.991987089251224,0.01320845317488902,1139.3587112648888,7.595724741765926,0.5267832932497307,19.55178984837069,0.29085514377201854,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2212,0.004
line_0266,Fe V,1468.908,1469.0827896254814,0.0015017586953008277,-0.0899028303268461,0.07589212039325137,1.1778732752792582,0.13513113009881367,1775.2423986327103,11.83494932421807,1.704485173773684,12.637604640729819,0.14808545634891335,BLEND_SUSPECT;MULTI_MINIMA,2,1420,0.004
line_0267,Fe V,1469.0,1469.084830973825,0.0014481089748664795,-0.05737641324394083,0.07194966846557692,0.9190135021870883,-0.2167326770512033,1745.5734756262204,11.637156504174802,1.6918570123728376,8.261846118680097,0.15251065101879174,BLEND_SUSPECT;MULTI_MINIMA,2,2431,0.004
line_0268,Fe V,1469.5986,,,,,,,,,,,,FIT_FAILED,0,3313,0.004
line_0269,Fe V,1471.2059,,,,,,,,,,,,FIT_FAILED,0,1774,0.004
line_0270,Fe V,1471.334,,,,,,,,,,,,FIT_FAILED,0,1754,0.004
line_0271,Fe V,1472.098,1472.2167692789794,0.0006388334065645377,-0.1091363527575544,0.020424046716451948,0.9059060830593109,0.0039230289958319025,1561.453289617866,10.40968859745244,0.9551073075374898,20.32043592715993,0.40383752343735113,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2264,0.004
line_0272,Fe V,1472.5116,1472.932291348609,0.039438658854312005,-0.10872271657128701,0.5904903037373739,0.9927176325295378,0.6187597418896735,1464.097719733049,9.760651464886992,-2.015335038459415,20.243419723046227,0.15969289551478477,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2576,0.004
line_0273,Fe V,1472.805,1473.0550275423918,0.005790015075633561,-0.1182868167084834,0.13638990237297602,0.7398498138624338,0.5347888169742413,1422.4757729949706,9.48317181996647,-1.8252925868518965,18.291104750365054,0.10196906590285952,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,2349,0.004
line_0274,Fe V,1474.2722,1474.4284155813061,0.006962470131710614,-0.2292797049841082,0.19282725464013462,1.0191842703959246,0.020821765252956915,481.61025863270993,3.2107350575513993,0.4512896848296948,25.218424720582558,0.11310435781022264,BLEND_SUSPECT;MULTI_MINIMA;SATURATED,2,3111,0.004
